iso_code,continent,location,date,new_cases,number_introductions,international_travel_controls,number_introductions_lead14,number_introductions_lead7
ZAF,Africa,South Africa,2020-04-02,82,0,4,2,0
ZAF,Africa,South Africa,2020-04-03,43,0,4,0,0
ZAF,Africa,South Africa,2020-04-04,80,1,4,0,1
ZAF,Africa,South Africa,2020-04-05,70,0,4,0,1
ZAF,Africa,South Africa,2020-04-06,31,0,4,2,2
ZAF,Africa,South Africa,2020-04-07,63,0,4,2,1
ZAF,Africa,South Africa,2020-04-08,96,1,4,0,0
ZAF,Africa,South Africa,2020-04-09,89,0,4,0,2
ZAF,Africa,South Africa,2020-04-10,69,0,4,0,0
ZAF,Africa,South Africa,2020-04-11,25,1,4,0,0
ZAF,Africa,South Africa,2020-04-12,145,1,4,0,0
ZAF,Africa,South Africa,2020-04-13,99,2,4,0,2
ZAF,Africa,South Africa,2020-04-14,143,1,4,2,2
ZAF,Africa,South Africa,2020-04-15,91,0,4,1,0
ZAF,Africa,South Africa,2020-04-16,99,2,4,0,0
ZAF,Africa,South Africa,2020-04-17,178,0,4,0,0
ZAF,Africa,South Africa,2020-04-18,251,0,4,0,0
ZAF,Africa,South Africa,2020-04-19,124,0,4,0,0
ZAF,Africa,South Africa,2020-04-20,142,2,4,1,0
ZAF,Africa,South Africa,2020-04-21,165,2,4,2,2
ZAF,Africa,South Africa,2020-04-22,170,0,4,1,1
ZAF,Africa,South Africa,2020-04-23,318,0,4,1,0
ZAF,Africa,South Africa,2020-04-24,267,0,4,1,0
ZAF,Africa,South Africa,2020-04-25,141,0,4,1,0
ZAF,Africa,South Africa,2020-04-26,185,0,4,0,0
ZAF,Africa,South Africa,2020-04-27,247,0,4,0,1
ZAF,Africa,South Africa,2020-04-28,203,2,4,0,2
ZAF,Africa,South Africa,2020-04-29,354,1,4,0,1
ZAF,Africa,South Africa,2020-04-30,297,0,4,1,1
ZAF,Africa,South Africa,2020-05-01,304,0,4,0,1
ZAF,Africa,South Africa,2020-05-02,385,0,4,0,1
ZAF,Africa,South Africa,2020-05-03,447,0,4,0,0
ZAF,Africa,South Africa,2020-05-04,437,1,4,0,0
ZAF,Africa,South Africa,2020-05-05,352,2,4,0,0
ZAF,Africa,South Africa,2020-05-06,236,1,4,0,0
ZAF,Africa,South Africa,2020-05-07,424,1,4,1,1
ZAF,Africa,South Africa,2020-05-08,663,1,4,0,0
ZAF,Africa,South Africa,2020-05-09,525,1,4,0,0
ZAF,Africa,South Africa,2020-05-10,595,0,4,1,0
ZAF,Africa,South Africa,2020-05-11,637,0,4,2,0
ZAF,Africa,South Africa,2020-05-12,698,0,4,0,0
ZAF,Africa,South Africa,2020-05-13,724,0,4,0,0
ZAF,Africa,South Africa,2020-05-14,665,1,4,0,1
ZAF,Africa,South Africa,2020-05-15,785,0,4,0,0
ZAF,Africa,South Africa,2020-05-16,831,0,4,1,0
ZAF,Africa,South Africa,2020-05-17,1160,0,4,1,1
ZAF,Africa,South Africa,2020-05-18,918,0,4,1,2
ZAF,Africa,South Africa,2020-05-19,767,0,4,0,0
ZAF,Africa,South Africa,2020-05-20,803,0,4,0,0
ZAF,Africa,South Africa,2020-05-21,1134,1,4,0,0
ZAF,Africa,South Africa,2020-05-22,988,0,4,1,0
ZAF,Africa,South Africa,2020-05-23,1218,0,4,1,1
ZAF,Africa,South Africa,2020-05-24,1240,1,4,0,1
ZAF,Africa,South Africa,2020-05-25,1032,2,4,0,1
ZAF,Africa,South Africa,2020-05-26,649,0,4,0,0
ZAF,Africa,South Africa,2020-05-27,1673,0,4,0,0
ZAF,Africa,South Africa,2020-05-28,1466,0,4,2,0
ZAF,Africa,South Africa,2020-05-29,1837,0,4,2,1
ZAF,Africa,South Africa,2020-05-30,1727,1,4,0,1
ZAF,Africa,South Africa,2020-05-31,1716,1,4,2,0
ZAF,Africa,South Africa,2020-06-01,1674,1,4,2,0
ZAF,Africa,South Africa,2020-06-02,1455,0,4,1,0
ZAF,Africa,South Africa,2020-06-03,1713,0,4,0,0
ZAF,Africa,South Africa,2020-06-04,3267,0,4,3,2
ZAF,Africa,South Africa,2020-06-05,2642,1,4,1,2
ZAF,Africa,South Africa,2020-06-06,2539,1,4,0,0
ZAF,Africa,South Africa,2020-06-07,2312,0,4,1,2
ZAF,Africa,South Africa,2020-06-08,2594,0,4,2,2
ZAF,Africa,South Africa,2020-06-09,2112,0,4,1,1
ZAF,Africa,South Africa,2020-06-10,2430,0,4,1,0
ZAF,Africa,South Africa,2020-06-11,3147,2,4,2,3
ZAF,Africa,South Africa,2020-06-12,3359,2,4,2,1
ZAF,Africa,South Africa,2020-06-13,3809,0,4,0,0
ZAF,Africa,South Africa,2020-06-14,4302,2,4,0,1
ZAF,Africa,South Africa,2020-06-15,3495,2,4,3,2
ZAF,Africa,South Africa,2020-06-16,2801,1,4,2,1
ZAF,Africa,South Africa,2020-06-17,4078,0,4,3,1
ZAF,Africa,South Africa,2020-06-18,3478,3,4,5,2
ZAF,Africa,South Africa,2020-06-19,3825,1,4,3,2
ZAF,Africa,South Africa,2020-06-20,4966,0,4,0,0
ZAF,Africa,South Africa,2020-06-21,4621,1,4,1,0
ZAF,Africa,South Africa,2020-06-22,4288,2,4,0,3
ZAF,Africa,South Africa,2020-06-23,4518,1,4,7,2
ZAF,Africa,South Africa,2020-06-24,5688,1,4,2,3
ZAF,Africa,South Africa,2020-06-25,6579,2,4,1,5
ZAF,Africa,South Africa,2020-06-26,6215,2,4,2,3
ZAF,Africa,South Africa,2020-06-27,7210,0,4,1,0
ZAF,Africa,South Africa,2020-06-28,6334,0,4,1,1
ZAF,Africa,South Africa,2020-06-29,6130,3,4,11,0
ZAF,Africa,South Africa,2020-06-30,6945,2,4,1,7
ZAF,Africa,South Africa,2020-07-01,8124,3,4,4,2
ZAF,Africa,South Africa,2020-07-02,8728,5,4,1,1
ZAF,Africa,South Africa,2020-07-03,9063,3,4,0,2
ZAF,Africa,South Africa,2020-07-04,10853,0,4,1,1
ZAF,Africa,South Africa,2020-07-05,8773,1,4,0,1
ZAF,Africa,South Africa,2020-07-06,8971,0,4,3,11
ZAF,Africa,South Africa,2020-07-07,10134,7,4,5,1
ZAF,Africa,South Africa,2020-07-08,8810,2,4,7,4
ZAF,Africa,South Africa,2020-07-09,13674,1,4,3,1
ZAF,Africa,South Africa,2020-07-10,12348,2,4,0,0
ZAF,Africa,South Africa,2020-07-11,13497,1,4,0,1
ZAF,Africa,South Africa,2020-07-12,12058,1,4,4,0
ZAF,Africa,South Africa,2020-07-13,11554,11,4,3,3
ZAF,Africa,South Africa,2020-07-14,10496,1,4,2,5
ZAF,Africa,South Africa,2020-07-15,12757,4,4,4,7
ZAF,Africa,South Africa,2020-07-16,13172,1,4,4,3
ZAF,Africa,South Africa,2020-07-17,13373,0,4,0,0
ZAF,Africa,South Africa,2020-07-18,13285,1,4,0,0
ZAF,Africa,South Africa,2020-07-19,13449,0,4,1,4
ZAF,Africa,South Africa,2020-07-20,9300,3,4,2,3
ZAF,Africa,South Africa,2020-07-21,8170,5,4,0,2
ZAF,Africa,South Africa,2020-07-22,13150,7,4,3,4
ZAF,Africa,South Africa,2020-07-23,13104,3,4,1,4
ZAF,Africa,South Africa,2020-07-24,13944,0,4,4,0
ZAF,Africa,South Africa,2020-07-25,12204,0,4,1,0
ZAF,Africa,South Africa,2020-07-26,11233,4,4,0,1
ZAF,Africa,South Africa,2020-07-27,7096,3,4,0,2
ZAF,Africa,South Africa,2020-07-28,7232,2,4,6,0
ZAF,Africa,South Africa,2020-07-29,11362,4,4,0,3
ZAF,Africa,South Africa,2020-07-30,11046,4,4,2,1
ZAF,Africa,South Africa,2020-07-31,11014,0,4,0,4
ZAF,Africa,South Africa,2020-08-01,10107,0,4,2,1
ZAF,Africa,South Africa,2020-08-02,8195,1,4,0,0
ZAF,Africa,South Africa,2020-08-03,5377,2,4,3,0
ZAF,Africa,South Africa,2020-08-04,4456,0,4,3,6
ZAF,Africa,South Africa,2020-08-05,8559,3,4,2,0
ZAF,Africa,South Africa,2020-08-06,8307,1,4,2,2
ZAF,Africa,South Africa,2020-08-07,7292,4,4,2,0
ZAF,Africa,South Africa,2020-08-08,7712,1,4,0,2
ZAF,Africa,South Africa,2020-08-09,6671,0,4,1,0
ZAF,Africa,South Africa,2020-08-10,3739,0,4,4,3
ZAF,Africa,South Africa,2020-08-11,2511,6,4,1,3
ZAF,Africa,South Africa,2020-08-12,2810,0,4,0,2
ZAF,Africa,South Africa,2020-08-13,3946,2,4,0,2
ZAF,Africa,South Africa,2020-08-14,6275,0,4,0,2
ZAF,Africa,South Africa,2020-08-15,4513,2,4,0,0
ZAF,Africa,South Africa,2020-08-16,3692,0,4,0,1
ZAF,Africa,South Africa,2020-08-17,2541,3,4,2,4
ZAF,Africa,South Africa,2020-08-18,2258,3,4,2,1
ZAF,Africa,South Africa,2020-08-19,3916,2,4,2,0
ZAF,Africa,South Africa,2020-08-20,3880,2,4,1,0
ZAF,Africa,South Africa,2020-08-21,3398,2,4,2,0
ZAF,Africa,South Africa,2020-08-22,3707,0,4,1,0
ZAF,Africa,South Africa,2020-08-23,2728,1,4,0,0
ZAF,Africa,South Africa,2020-08-24,1677,4,4,3,2
ZAF,Africa,South Africa,2020-08-25,1567,1,4,1,2
ZAF,Africa,South Africa,2020-08-26,2684,0,4,1,2
ZAF,Africa,South Africa,2020-08-27,2585,0,4,2,1
ZAF,Africa,South Africa,2020-08-28,1846,0,4,1,2
ZAF,Africa,South Africa,2020-08-29,2419,0,4,1,1
ZAF,Africa,South Africa,2020-08-30,2505,0,4,2,0
ZAF,Africa,South Africa,2020-08-31,1985,2,4,3,3
ZAF,Africa,South Africa,2020-09-01,1218,2,4,1,1
ZAF,Africa,South Africa,2020-09-02,2336,2,4,0,1
ZAF,Africa,South Africa,2020-09-03,2420,1,4,0,2
ZAF,Africa,South Africa,2020-09-04,2063,2,4,1,1
ZAF,Africa,South Africa,2020-09-05,1806,1,4,0,1
ZAF,Africa,South Africa,2020-09-06,1633,0,4,0,2
ZAF,Africa,South Africa,2020-09-07,845,3,4,1,3
ZAF,Africa,South Africa,2020-09-08,1079,1,4,0,1
ZAF,Africa,South Africa,2020-09-09,1990,1,4,1,0
ZAF,Africa,South Africa,2020-09-10,2007,2,4,1,0
ZAF,Africa,South Africa,2020-09-11,1960,1,4,3,1
ZAF,Africa,South Africa,2020-09-12,1816,1,4,2,0
ZAF,Africa,South Africa,2020-09-13,1579,2,4,2,0
ZAF,Africa,South Africa,2020-09-14,956,3,4,2,1
ZAF,Africa,South Africa,2020-09-15,772,1,4,3,0
ZAF,Africa,South Africa,2020-09-16,1923,0,4,0,1
ZAF,Africa,South Africa,2020-09-17,2128,0,4,0,1
ZAF,Africa,South Africa,2020-09-18,2055,1,4,0,3
ZAF,Africa,South Africa,2020-09-19,2029,0,4,0,2
ZAF,Africa,South Africa,2020-09-20,1555,0,4,0,2
ZAF,Africa,South Africa,2020-09-21,725,1,4,1,2
ZAF,Africa,South Africa,2020-09-22,1346,0,4,1,3
ZAF,Africa,South Africa,2020-09-23,1906,1,4,1,0
ZAF,Africa,South Africa,2020-09-24,1861,1,4,0,0
ZAF,Africa,South Africa,2020-09-25,1480,3,4,4,0
ZAF,Africa,South Africa,2020-09-26,969,2,4,0,0
ZAF,Africa,South Africa,2020-09-27,1268,2,4,0,0
ZAF,Africa,South Africa,2020-09-28,903,2,4,3,1
ZAF,Africa,South Africa,2020-09-29,903,3,4,0,1
ZAF,Africa,South Africa,2020-09-30,1767,0,4,2,1
ZAF,Africa,South Africa,2020-10-01,1745,0,3,0,0
ZAF,Africa,South Africa,2020-10-02,1749,0,3,0,4
ZAF,Africa,South Africa,2020-10-03,1883,0,3,0,0
ZAF,Africa,South Africa,2020-10-04,1573,0,3,0,0
ZAF,Africa,South Africa,2020-10-05,926,1,3,1,3
ZAF,Africa,South Africa,2020-10-06,1027,1,3,3,0
ZAF,Africa,South Africa,2020-10-07,1913,1,3,0,2
ZAF,Africa,South Africa,2020-10-08,1736,0,3,1,0
ZAF,Africa,South Africa,2020-10-09,1461,4,3,0,0
ZAF,Africa,South Africa,2020-10-10,2544,0,3,1,0
ZAF,Africa,South Africa,2020-10-11,1575,0,3,0,0
ZAF,Africa,South Africa,2020-10-12,888,3,3,0,1
ZAF,Africa,South Africa,2020-10-13,1178,0,3,4,3
ZAF,Africa,South Africa,2020-10-14,1877,2,3,2,0
ZAF,Africa,South Africa,2020-10-15,1770,0,3,1,1
ZAF,Africa,South Africa,2020-10-16,2019,0,3,1,0
ZAF,Africa,South Africa,2020-10-17,1928,0,3,1,1
ZAF,Africa,South Africa,2020-10-18,1662,0,3,0,0
ZAF,Africa,South Africa,2020-10-19,1461,1,3,1,0
ZAF,Africa,South Africa,2020-10-20,1050,3,2,0,4
ZAF,Africa,South Africa,2020-10-21,2055,0,2,3,2
ZAF,Africa,South Africa,2020-10-22,2156,1,2,1,1
ZAF,Africa,South Africa,2020-10-23,1897,0,2,1,1
ZAF,Africa,South Africa,2020-10-24,1834,1,2,2,1
ZAF,Africa,South Africa,2020-10-25,1622,0,2,0,0
ZAF,Africa,South Africa,2020-10-26,891,0,2,1,1
ZAF,Africa,South Africa,2020-10-27,1092,4,2,0,0
ZAF,Africa,South Africa,2020-10-28,1863,2,2,1,3
ZAF,Africa,South Africa,2020-10-29,2056,1,2,0,1
ZAF,Africa,South Africa,2020-10-30,1912,1,2,0,1
ZAF,Africa,South Africa,2020-10-31,1770,1,2,0,2
ZAF,Africa,South Africa,2020-11-01,1371,0,2,1,0
ZAF,Africa,South Africa,2020-11-02,772,1,2,1,1
ZAF,Africa,South Africa,2020-11-03,1241,0,2,2,0
ZAF,Africa,South Africa,2020-11-04,1712,3,2,14,1
ZAF,Africa,South Africa,2020-11-05,1866,1,2,9,0
ZAF,Africa,South Africa,2020-11-06,1761,1,2,2,0
ZAF,Africa,South Africa,2020-11-07,1731,2,2,0,0
ZAF,Africa,South Africa,2020-11-08,1372,0,2,0,1
ZAF,Africa,South Africa,2020-11-09,1247,1,2,2,1
ZAF,Africa,South Africa,2020-11-10,1729,0,2,0,2
ZAF,Africa,South Africa,2020-11-11,2140,1,1,2,14
ZAF,Africa,South Africa,2020-11-12,2338,0,1,1,9
ZAF,Africa,South Africa,2020-11-13,2213,0,1,0,2
ZAF,Africa,South Africa,2020-11-14,2237,0,1,0,0
ZAF,Africa,South Africa,2020-11-15,1842,1,1,1,0
ZAF,Africa,South Africa,2020-11-16,1245,1,1,2,2
ZAF,Africa,South Africa,2020-11-17,1987,2,1,1,0
ZAF,Africa,South Africa,2020-11-18,2888,14,1,3,2
ZAF,Africa,South Africa,2020-11-19,2514,9,1,4,1
ZAF,Africa,South Africa,2020-11-20,3105,2,1,1,0
ZAF,Africa,South Africa,2020-11-21,2646,0,1,0,0
ZAF,Africa,South Africa,2020-11-22,2270,0,1,0,1
ZAF,Africa,South Africa,2020-11-23,2080,2,1,4,2
ZAF,Africa,South Africa,2020-11-24,2493,0,1,2,1
ZAF,Africa,South Africa,2020-11-25,3250,2,1,9,3
ZAF,Africa,South Africa,2020-11-26,3069,1,1,1,4
ZAF,Africa,South Africa,2020-11-27,3370,0,1,1,1
ZAF,Africa,South Africa,2020-11-28,3198,0,1,2,0
ZAF,Africa,South Africa,2020-11-29,2563,1,1,2,0
ZAF,Africa,South Africa,2020-11-30,2302,2,1,2,4
ZAF,Africa,South Africa,2020-12-01,2295,1,1,3,2
ZAF,Africa,South Africa,2020-12-02,4173,3,1,1,9
ZAF,Africa,South Africa,2020-12-03,4400,4,1,4,1
ZAF,Africa,South Africa,2020-12-04,4932,1,1,8,1
ZAF,Africa,South Africa,2020-12-05,4645,0,1,0,2
ZAF,Africa,South Africa,2020-12-06,4116,0,1,2,2
ZAF,Africa,South Africa,2020-12-07,3313,4,1,14,2
ZAF,Africa,South Africa,2020-12-08,4011,2,1,8,3
ZAF,Africa,South Africa,2020-12-09,6709,9,1,7,1
ZAF,Africa,South Africa,2020-12-10,8166,1,1,6,4
ZAF,Africa,South Africa,2020-12-11,8319,1,1,0,8
ZAF,Africa,South Africa,2020-12-12,7882,2,1,2,0
ZAF,Africa,South Africa,2020-12-13,7999,2,1,1,2
ZAF,Africa,South Africa,2020-12-14,5163,2,1,7,14
ZAF,Africa,South Africa,2020-12-15,7552,3,1,12,8
ZAF,Africa,South Africa,2020-12-16,10008,1,1,8,7
ZAF,Africa,South Africa,2020-12-17,9126,4,1,7,6
ZAF,Africa,South Africa,2020-12-18,8725,8,1,5,0
ZAF,Africa,South Africa,2020-12-19,10939,0,1,4,2
ZAF,Africa,South Africa,2020-12-20,9445,2,1,2,1
ZAF,Africa,South Africa,2020-12-21,8789,14,1,15,7
ZAF,Africa,South Africa,2020-12-22,9501,8,1,12,12
ZAF,Africa,South Africa,2020-12-23,14046,7,1,17,8
ZAF,Africa,South Africa,2020-12-24,14305,6,1,7,7
ZAF,Africa,South Africa,2020-12-25,14796,0,1,4,5
ZAF,Africa,South Africa,2020-12-26,11552,2,1,6,4
ZAF,Africa,South Africa,2020-12-27,9502,1,1,3,2
ZAF,Africa,South Africa,2020-12-28,7458,7,1,10,15
ZAF,Africa,South Africa,2020-12-29,9580,12,1,4,12
ZAF,Africa,South Africa,2020-12-30,17710,8,1,5,17
ZAF,Africa,South Africa,2020-12-31,18000,7,1,1,7
ZAF,Africa,South Africa,2021-01-01,16726,5,1,2,4
ZAF,Africa,South Africa,2021-01-02,15002,4,1,1,6
ZAF,Africa,South Africa,2021-01-03,11859,2,1,0,3
ZAF,Africa,South Africa,2021-01-04,12601,15,1,3,10
ZAF,Africa,South Africa,2021-01-05,14410,12,1,5,4
ZAF,Africa,South Africa,2021-01-06,21832,17,1,0,5
ZAF,Africa,South Africa,2021-01-07,20999,7,1,1,1
ZAF,Africa,South Africa,2021-01-08,21980,4,1,2,2
ZAF,Africa,South Africa,2021-01-09,21606,6,1,0,1
ZAF,Africa,South Africa,2021-01-10,17421,3,1,0,0
ZAF,Africa,South Africa,2021-01-11,15046,10,1,3,3
ZAF,Africa,South Africa,2021-01-12,13105,4,1,4,5
ZAF,Africa,South Africa,2021-01-13,18555,5,1,2,0
ZAF,Africa,South Africa,2021-01-14,18503,1,1,2,1
ZAF,Africa,South Africa,2021-01-15,14880,2,1,0,2
ZAF,Africa,South Africa,2021-01-16,13973,1,1,0,0
ZAF,Africa,South Africa,2021-01-17,12267,0,1,1,0
ZAF,Africa,South Africa,2021-01-18,9010,3,1,1,3
ZAF,Africa,South Africa,2021-01-19,9780,5,4,4,4
ZAF,Africa,South Africa,2021-01-20,12710,0,4,2,2
ZAF,Africa,South Africa,2021-01-21,11381,1,4,1,2
ZAF,Africa,South Africa,2021-01-22,11761,2,4,3,0
ZAF,Africa,South Africa,2021-01-23,12271,0,4,0,0
ZAF,Africa,South Africa,2021-01-24,8147,0,4,0,1
ZAF,Africa,South Africa,2021-01-25,4551,3,4,2,1
ZAF,Africa,South Africa,2021-01-26,6041,4,4,2,4
ZAF,Africa,South Africa,2021-01-27,7070,2,4,2,2
ZAF,Africa,South Africa,2021-01-28,7150,2,4,0,1
ZAF,Africa,South Africa,2021-01-29,6141,0,4,3,3
ZAF,Africa,South Africa,2021-01-30,5297,0,4,0,0
ZAF,Africa,South Africa,2021-01-31,4525,1,4,0,0
ZAF,Africa,South Africa,2021-02-01,2548,1,4,6,2
ZAF,Africa,South Africa,2021-02-02,2649,4,4,1,2
ZAF,Africa,South Africa,2021-02-03,4058,2,4,1,2
ZAF,Africa,South Africa,2021-02-04,3751,1,4,2,0
ZAF,Africa,South Africa,2021-02-05,3749,3,4,0,3
ZAF,Africa,South Africa,2021-02-06,3184,0,4,1,0
ZAF,Africa,South Africa,2021-02-07,2435,0,4,2,0
ZAF,Africa,South Africa,2021-02-08,1376,2,4,3,6
ZAF,Africa,South Africa,2021-02-09,1742,2,4,0,1
ZAF,Africa,South Africa,2021-02-10,3159,2,4,1,1
ZAF,Africa,South Africa,2021-02-11,2488,0,4,1,2
ZAF,Africa,South Africa,2021-02-12,2781,3,4,0,0
ZAF,Africa,South Africa,2021-02-13,2382,0,4,0,1
ZAF,Africa,South Africa,2021-02-14,1744,0,4,0,2
ZAF,Africa,South Africa,2021-02-15,1102,6,1,5,3
ZAF,Africa,South Africa,2021-02-16,1210,1,1,0,0
ZAF,Africa,South Africa,2021-02-17,2320,1,1,1,1
ZAF,Africa,South Africa,2021-02-18,2327,2,1,2,1
ZAF,Africa,South Africa,2021-02-19,1911,0,1,2,0
ZAF,Africa,South Africa,2021-02-20,1690,1,1,2,0
ZAF,Africa,South Africa,2021-02-21,1429,2,1,1,0
ZAF,Africa,South Africa,2021-02-22,792,3,1,6,5
ZAF,Africa,South Africa,2021-02-23,998,0,1,0,0
ZAF,Africa,South Africa,2021-02-24,1862,1,1,4,1
ZAF,Africa,South Africa,2021-02-25,1676,1,1,5,2
ZAF,Africa,South Africa,2021-02-26,1654,0,1,3,2
ZAF,Africa,South Africa,2021-02-27,1447,0,1,1,2
ZAF,Africa,South Africa,2021-02-28,1168,0,1,0,1
ZAF,Africa,South Africa,2021-03-01,566,5,1,7,6
ZAF,Africa,South Africa,2021-03-02,856,0,1,3,0
ZAF,Africa,South Africa,2021-03-03,1447,1,1,3,4
ZAF,Africa,South Africa,2021-03-04,1404,2,1,3,5
ZAF,Africa,South Africa,2021-03-05,1313,2,1,0,3
ZAF,Africa,South Africa,2021-03-06,1227,2,1,2,1
ZAF,Africa,South Africa,2021-03-07,862,1,1,1,0
ZAF,Africa,South Africa,2021-03-08,638,6,1,2,7
ZAF,Africa,South Africa,2021-03-09,991,0,1,3,3
ZAF,Africa,South Africa,2021-03-10,1477,4,1,5,3
ZAF,Africa,South Africa,2021-03-11,1474,5,1,1,3
ZAF,Africa,South Africa,2021-03-12,1225,3,1,6,0
ZAF,Africa,South Africa,2021-03-13,1541,1,1,3,2
ZAF,Africa,South Africa,2021-03-14,1006,0,1,1,1
ZAF,Africa,South Africa,2021-03-15,613,7,1,3,2
ZAF,Africa,South Africa,2021-03-16,933,3,1,2,3
ZAF,Africa,South Africa,2021-03-17,1531,3,1,1,5
ZAF,Africa,South Africa,2021-03-18,1464,3,1,2,1
ZAF,Africa,South Africa,2021-03-19,1462,0,1,2,6
ZAF,Africa,South Africa,2021-03-20,1378,2,1,1,3
ZAF,Africa,South Africa,2021-03-21,1051,1,1,0,1
ZAF,Africa,South Africa,2021-03-22,599,2,1,0,3
ZAF,Africa,South Africa,2021-03-23,510,3,1,2,2
ZAF,Africa,South Africa,2021-03-24,1048,5,1,0,1
ZAF,Africa,South Africa,2021-03-25,1554,1,1,1,2
ZAF,Africa,South Africa,2021-03-26,1516,6,1,0,2
ZAF,Africa,South Africa,2021-03-27,1387,3,1,1,1
ZAF,Africa,South Africa,2021-03-28,965,1,1,0,0
ZAF,Africa,South Africa,2021-03-29,548,3,1,1,0
ZAF,Africa,South Africa,2021-03-30,756,2,1,0,2
ZAF,Africa,South Africa,2021-03-31,1422,1,1,2,0
ZAF,Africa,South Africa,2021-04-01,1294,2,1,2,1
ZAF,Africa,South Africa,2021-04-02,1273,2,1,6,0
ZAF,Africa,South Africa,2021-04-03,777,1,1,0,1
ZAF,Africa,South Africa,2021-04-04,463,0,1,0,0
ZAF,Africa,South Africa,2021-04-05,452,0,1,0,1
ZAF,Africa,South Africa,2021-04-06,437,2,1,3,0
ZAF,Africa,South Africa,2021-04-07,756,0,1,4,2
ZAF,Africa,South Africa,2021-04-08,1366,1,1,6,2
ZAF,Africa,South Africa,2021-04-09,1267,0,1,3,6
ZAF,Africa,South Africa,2021-04-10,1285,1,1,3,0
ZAF,Africa,South Africa,2021-04-11,931,0,1,0,0
ZAF,Africa,South Africa,2021-04-12,655,1,1,3,0
ZAF,Africa,South Africa,2021-04-13,847,0,1,2,3
ZAF,Africa,South Africa,2021-04-14,1599,2,1,7,4
ZAF,Africa,South Africa,2021-04-15,1372,2,1,1,6
ZAF,Africa,South Africa,2021-04-16,1424,6,1,8,3
ZAF,Africa,South Africa,2021-04-17,1325,0,1,6,3
ZAF,Africa,South Africa,2021-04-18,1089,0,1,0,0
ZAF,Africa,South Africa,2021-04-19,744,0,1,3,3
ZAF,Africa,South Africa,2021-04-20,853,3,1,3,2
ZAF,Africa,South Africa,2021-04-21,1569,4,1,4,7
ZAF,Africa,South Africa,2021-04-22,1413,6,1,3,1
ZAF,Africa,South Africa,2021-04-23,1637,3,1,1,8
ZAF,Africa,South Africa,2021-04-24,1385,3,1,4,6
ZAF,Africa,South Africa,2021-04-25,1101,0,1,1,0
ZAF,Africa,South Africa,2021-04-26,849,3,1,1,3
ZAF,Africa,South Africa,2021-04-27,880,2,1,1,3
ZAF,Africa,South Africa,2021-04-28,1250,7,1,6,4
ZAF,Africa,South Africa,2021-04-29,1086,1,1,4,3
ZAF,Africa,South Africa,2021-04-30,1674,8,1,2,1
ZAF,Africa,South Africa,2021-05-01,1632,6,1,3,4
ZAF,Africa,South Africa,2021-05-02,1222,0,1,2,1
ZAF,Africa,South Africa,2021-05-03,897,3,1,7,1
ZAF,Africa,South Africa,2021-05-04,1187,3,1,4,1
ZAF,Africa,South Africa,2021-05-05,2073,4,1,2,6
ZAF,Africa,South Africa,2021-05-06,2149,3,1,1,4
ZAF,Africa,South Africa,2021-05-07,2256,1,1,1,2
ZAF,Africa,South Africa,2021-05-08,0,4,1,2,3
ZAF,Africa,South Africa,2021-05-09,3969,1,1,2,2
ZAF,Africa,South Africa,2021-05-10,1129,1,1,2,7
ZAF,Africa,South Africa,2021-05-11,1548,1,1,4,4
ZAF,Africa,South Africa,2021-05-12,2759,6,1,1,2
ZAF,Africa,South Africa,2021-05-13,3221,4,1,3,1
ZAF,Africa,South Africa,2021-05-14,3141,2,1,4,1
ZAF,Africa,South Africa,2021-05-15,2750,3,1,2,2
ZAF,Africa,South Africa,2021-05-16,2585,2,1,2,2
ZAF,Africa,South Africa,2021-05-17,1757,7,1,4,2
ZAF,Africa,South Africa,2021-05-18,2355,4,1,6,4
ZAF,Africa,South Africa,2021-05-19,3522,2,1,6,1
ZAF,Africa,South Africa,2021-05-20,3641,1,1,3,3
ZAF,Africa,South Africa,2021-05-21,3332,1,1,7,4
ZAF,Africa,South Africa,2021-05-22,4236,2,1,5,2
ZAF,Africa,South Africa,2021-05-23,2894,2,1,4,2
ZAF,Africa,South Africa,2021-05-24,2383,2,1,5,4
ZAF,Africa,South Africa,2021-05-25,0,4,1,14,6
ZAF,Africa,South Africa,2021-05-26,7707,1,1,4,6
ZAF,Africa,South Africa,2021-05-27,4422,3,1,1,3
ZAF,Africa,South Africa,2021-05-28,4574,4,1,4,7
ZAF,Africa,South Africa,2021-05-29,4519,2,1,1,5
ZAF,Africa,South Africa,2021-05-30,0,2,1,1,4
ZAF,Africa,South Africa,2021-05-31,6547,4,1,6,5
ZAF,Africa,South Africa,2021-06-01,3614,6,1,5,14
ZAF,Africa,South Africa,2021-06-02,5782,6,1,2,4
ZAF,Africa,South Africa,2021-06-03,5360,3,1,15,1
ZAF,Africa,South Africa,2021-06-04,5668,7,1,5,4
ZAF,Africa,South Africa,2021-06-05,5450,5,1,2,1
ZAF,Africa,South Africa,2021-06-06,5073,4,1,2,1
ZAF,Africa,South Africa,2021-06-07,3285,5,1,5,6
ZAF,Africa,South Africa,2021-06-08,4209,14,1,5,5
ZAF,Africa,South Africa,2021-06-09,8881,4,1,11,2
ZAF,Africa,South Africa,2021-06-10,9147,1,1,8,15
ZAF,Africa,South Africa,2021-06-11,8020,4,1,6,5
ZAF,Africa,South Africa,2021-06-12,9319,1,1,7,2
ZAF,Africa,South Africa,2021-06-13,7657,1,1,4,2
